;date;ward_A_nursing_staff_capacity;ward_A_planned_absences;ward_A_unplanned_absences;ward_B_nursing_staff_capacity;ward_B_planned_absences;ward_B_unplanned_absences;ward_C_nursing_staff_capacity;ward_C_planned_absences;ward_C_unplanned_absences;ward_D_nursing_staff_capacity;ward_D_planned_absences;ward_D_unplanned_absences
369;16.01.2022 21:00;10;44;6;13;30;7;8;37;5;11;30;4
370;16.01.2022 22:00;5;44;6;4;30;7;3;37;5;4;30;4
371;16.01.2022 23:00;5;44;6;4;30;7;3;37;5;4;30;4
372;17.01.2022 00:00;5;50;5;4;39;6;3;38;4;4;34;4
373;17.01.2022 01:00;5;50;5;4;39;6;3;38;4;4;34;4
374;17.01.2022 02:00;5;50;5;4;39;6;3;38;4;4;34;4
375;17.01.2022 03:00;5;50;5;4;39;6;3;38;4;4;34;4
376;17.01.2022 04:00;5;50;5;4;39;6;3;38;4;4;34;4
377;17.01.2022 05:00;15;50;7;11;39;10;9;38;6;18;34;5
378;17.01.2022 06:00;15;50;4;13;39;9;9;38;4;20;34;4
379;17.01.2022 07:00;15;50;5;16;39;9;10;38;5;24;34;4
380;17.01.2022 08:00;20;50;5;18;39;9;11;38;5;24;34;4
381;17.01.2022 09:00;20;50;5;18;39;9;12;38;5;24;34;4
382;17.01.2022 10:00;20;50;5;18;39;9;12;38;5;24;34;4
383;17.01.2022 11:00;20;50;5;18;39;9;12;38;5;24;34;4
384;17.01.2022 12:00;17;50;5;18;39;9;12;38;5;25;34;4
385;17.01.2022 13:00;24;50;5;29;39;11;19;38;5;33;34;5
386;17.01.2022 14:00;22;50;5;27;39;11;17;38;4;31;34;4
387;17.01.2022 15:00;10;50;5;18;39;11;11;38;4;15;34;4
388;17.01.2022 16:00;8;50;5;11;39;11;7;38;4;9;34;4
389;17.01.2022 17:00;8;50;5;11;39;11;7;38;4;9;34;4
390;17.01.2022 18:00;8;50;5;11;39;11;7;38;4;9;34;4
391;17.01.2022 19:00;8;50;5;11;39;11;6;38;4;9;34;4
392;17.01.2022 20:00;13;50;5;15;39;11;8;38;4;14;34;4
393;17.01.2022 21:00;13;50;5;15;39;11;9;38;4;14;34;4
394;17.01.2022 22:00;5;50;5;4;39;11;3;38;4;5;34;4
395;17.01.2022 23:00;5;50;5;4;39;11;3;38;4;5;34;4
396;18.01.2022 00:00;5;50;7;4;38;12;3;35;3;5;36;5
397;18.01.2022 01:00;5;50;7;4;38;12;3;35;3;5;36;5
398;18.01.2022 02:00;5;50;7;4;38;12;3;35;3;5;36;5
399;18.01.2022 03:00;5;50;7;4;38;12;3;35;3;5;36;5
400;18.01.2022 04:00;5;50;7;4;38;12;3;35;3;5;36;5
401;18.01.2022 05:00;15;50;9;13;38;14;11;35;6;19;36;5
402;18.01.2022 06:00;15;50;7;15;38;10;11;35;4;21;36;4
403;18.01.2022 07:00;15;50;7;18;38;10;12;35;4;24;36;4
404;18.01.2022 08:00;18;50;8;19;38;10;15;35;4;24;36;4
405;18.01.2022 09:00;18;50;8;19;38;10;15;35;4;24;36;4
406;18.01.2022 10:00;18;50;8;19;38;10;15;35;4;24;36;4
407;18.01.2022 11:00;18;50;8;19;38;10;15;35;4;24;36;4
408;18.01.2022 12:00;16;50;8;19;38;10;16;35;4;25;36;4
409;18.01.2022 13:00;24;50;8;29;38;11;22;35;5;32;36;6
410;18.01.2022 14:00;22;50;8;28;38;9;19;35;5;30;36;5
411;18.01.2022 15:00;10;50;8;17;38;9;11;35;5;14;36;5
412;18.01.2022 16:00;8;50;8;10;38;9;7;35;5;8;36;5
413;18.01.2022 17:00;8;50;8;10;38;9;7;35;5;8;36;5
414;18.01.2022 18:00;8;50;8;10;38;9;7;35;5;8;36;5
415;18.01.2022 19:00;8;50;8;10;38;9;6;35;5;8;36;5
416;18.01.2022 20:00;13;50;8;14;38;9;8;35;5;12;36;6
417;18.01.2022 21:00;13;50;8;14;38;9;9;35;5;12;36;6
418;18.01.2022 22:00;5;50;8;4;38;9;3;35;5;4;36;6
419;18.01.2022 23:00;5;50;8;4;38;9;3;35;5;4;36;6
420;19.01.2022 00:00;5;48;7;4;39;6;3;33;6;4;33;4
421;19.01.2022 01:00;5;48;7;4;39;6;3;33;6;4;33;4
422;19.01.2022 02:00;5;48;7;4;39;6;3;33;6;4;33;4
423;19.01.2022 03:00;5;48;7;4;39;6;3;33;6;4;33;4
424;19.01.2022 04:00;5;48;7;4;39;6;3;33;6;4;33;4
425;19.01.2022 05:00;16;48;8;12;39;8;9;33;8;16;33;5
426;19.01.2022 06:00;16;48;7;13;39;6;11;33;5;18;33;5
427;19.01.2022 07:00;16;48;7;17;39;6;12;33;5;21;33;5
428;19.01.2022 08:00;19;48;9;17;39;6;14;33;5;21;33;5
429;19.01.2022 09:00;19;48;8;17;39;6;15;33;5;21;33;5
430;19.01.2022 10:00;19;48;8;17;39;6;15;33;5;21;33;5
431;19.01.2022 11:00;19;48;8;17;39;6;15;33;5;21;33;5
432;19.01.2022 12:00;17;48;8;18;39;6;16;33;5;22;33;5
433;19.01.2022 13:00;25;48;9;27;39;7;22;33;6;30;33;8
434;19.01.2022 14:00;23;48;9;27;39;6;19;33;5;28;33;6
435;19.01.2022 15:00;11;48;9;18;39;6;12;33;5;14;33;6
436;19.01.2022 16:00;8;48;9;10;39;6;8;33;5;9;33;6
437;19.01.2022 17:00;8;48;9;10;39;6;8;33;5;9;33;6
438;19.01.2022 18:00;8;48;9;10;39;6;8;33;5;9;33;6
439;19.01.2022 19:00;8;48;9;10;39;6;7;33;5;9;33;6
440;19.01.2022 20:00;13;48;9;14;39;7;9;33;5;13;33;7
441;19.01.2022 21:00;13;48;9;14;39;7;10;33;5;13;33;6
442;19.01.2022 22:00;5;48;9;4;39;7;3;33;5;4;33;6
443;19.01.2022 23:00;5;48;9;4;39;7;3;33;5;4;33;6
444;20.01.2022 00:00;5;49;10;4;39;8;3;34;7;4;36;5
445;20.01.2022 01:00;5;49;10;4;39;8;3;34;7;4;36;5
446;20.01.2022 02:00;5;49;10;4;39;8;3;34;7;4;36;5
447;20.01.2022 03:00;5;49;10;4;39;8;3;34;7;4;36;5
448;20.01.2022 04:00;5;49;10;4;39;8;3;34;7;4;36;5
449;20.01.2022 05:00;16;49;11;11;39;10;8;34;8;14;36;8
450;20.01.2022 06:00;17;49;11;12;39;8;10;34;6;16;36;7
451;20.01.2022 07:00;15;49;13;15;39;9;11;34;6;19;36;7
452;20.01.2022 08:00;20;49;12;15;39;9;14;34;7;19;36;7
453;20.01.2022 09:00;20;49;11;15;39;9;14;34;7;19;36;7
454;20.01.2022 10:00;20;49;11;15;39;9;14;34;7;19;36;7
455;20.01.2022 11:00;20;49;11;15;39;9;14;34;7;19;36;7
456;20.01.2022 12:00;17;49;11;16;39;9;15;34;7;20;36;7
457;20.01.2022 13:00;24;49;11;23;39;10;21;34;7;27;36;10
458;20.01.2022 14:00;22;49;10;23;39;9;18;34;6;26;36;7
459;20.01.2022 15:00;9;49;10;15;39;9;12;34;6;14;36;7
460;20.01.2022 16:00;8;49;10;8;39;9;8;34;6;8;36;7
461;20.01.2022 17:00;8;49;10;8;39;9;8;34;6;8;36;7
462;20.01.2022 18:00;8;49;10;8;39;9;8;34;6;8;36;7
463;20.01.2022 19:00;8;49;10;8;39;9;8;34;6;8;36;7
464;20.01.2022 20:00;12;49;10;13;39;11;10;34;7;12;36;9
465;20.01.2022 21:00;12;49;10;13;39;10;11;34;7;12;36;8
466;20.01.2022 22:00;4;49;10;5;39;10;3;34;7;4;36;8
467;20.01.2022 23:00;4;49;10;5;39;10;3;34;7;4;36;8
468;21.01.2022 00:00;4;48;11;5;42;11;3;35;7;4;35;11
469;21.01.2022 01:00;4;48;11;5;42;11;3;35;7;4;35;11
470;21.01.2022 02:00;4;48;11;5;42;11;3;35;7;4;35;11
471;21.01.2022 03:00;4;48;11;5;42;11;3;35;7;4;35;11
472;21.01.2022 04:00;4;48;11;5;42;11;3;35;7;4;35;11
473;21.01.2022 05:00;14;48;13;14;42;12;8;35;9;14;35;12
474;21.01.2022 06:00;15;48;11;15;42;10;9;35;8;16;35;9
475;21.01.2022 07:00;14;48;16;15;42;11;9;35;8;18;35;9
476;21.01.2022 08:00;18;48;14;16;42;10;9;35;7;18;35;9
477;21.01.2022 09:00;18;48;14;16;42;10;10;35;7;18;35;9
478;21.01.2022 10:00;18;48;14;16;42;10;10;35;7;18;35;9
479;21.01.2022 11:00;18;48;14;16;42;10;11;35;7;18;35;9
480;21.01.2022 12:00;15;48;14;16;42;10;12;35;7;18;35;9
481;21.01.2022 13:00;22;48;14;23;42;11;17;35;7;26;35;10
482;21.01.2022 14:00;21;48;14;22;42;10;16;35;7;25;35;7
483;21.01.2022 15:00;10;48;14;12;42;10;11;35;7;13;35;7
484;21.01.2022 16:00;8;48;14;7;42;10;8;35;7;8;35;7
485;21.01.2022 17:00;8;48;14;7;42;10;8;35;7;8;35;7
486;21.01.2022 18:00;8;48;14;7;42;10;8;35;7;8;35;7
487;21.01.2022 19:00;8;48;14;7;42;10;8;35;7;8;35;7
488;21.01.2022 20:00;12;48;14;10;42;11;9;35;8;12;35;10
489;21.01.2022 21:00;12;48;14;10;42;9;10;35;8;12;35;8
490;21.01.2022 22:00;4;48;14;3;42;9;3;35;8;4;35;8
491;21.01.2022 23:00;4;48;14;3;42;9;3;35;8;4;35;8
492;22.01.2022 00:00;4;48;14;3;30;9;3;36;8;4;32;11
493;22.01.2022 01:00;4;48;14;3;30;9;3;36;8;4;32;11
494;22.01.2022 02:00;4;48;14;3;30;9;3;36;8;4;32;11
495;22.01.2022 03:00;4;48;14;3;30;9;3;36;8;4;32;11
496;22.01.2022 04:00;4;48;14;3;30;9;3;36;8;4;32;11
497;22.01.2022 05:00;13;48;16;13;30;10;8;36;11;13;32;11
498;22.01.2022 06:00;13;48;13;13;30;9;8;36;9;14;32;10
499;22.01.2022 07:00;9;48;11;10;30;9;6;36;8;10;32;10
500;22.01.2022 08:00;9;48;7;11;30;8;6;36;8;10;32;10
501;22.01.2022 09:00;9;48;7;11;30;8;6;36;8;10;32;10
502;22.01.2022 10:00;9;48;7;11;30;8;6;36;8;10;32;10
503;22.01.2022 11:00;9;48;7;11;30;8;6;36;8;10;32;10
504;22.01.2022 12:00;9;48;7;12;30;8;6;36;8;10;32;10
505;22.01.2022 13:00;14;48;9;20;30;9;11;36;10;18;32;10
506;22.01.2022 14:00;14;48;9;19;30;8;11;36;10;18;32;9
507;22.01.2022 15:00;5;48;9;9;30;8;6;36;10;8;32;9
508;22.01.2022 16:00;5;48;9;9;30;8;5;36;10;8;32;9
509;22.01.2022 17:00;5;48;9;9;30;8;5;36;10;8;32;9
510;22.01.2022 18:00;5;48;9;9;30;8;5;36;10;8;32;9
511;22.01.2022 19:00;5;48;9;9;30;8;5;36;10;8;32;9
512;22.01.2022 20:00;9;48;10;13;30;9;7;36;11;12;32;10
513;22.01.2022 21:00;9;48;10;13;30;8;8;36;11;12;32;7
514;22.01.2022 22:00;4;48;10;4;30;8;3;36;10;4;32;7
515;22.01.2022 23:00;4;48;10;4;30;8;3;36;10;4;32;7
516;23.01.2022 00:00;4;47;10;4;30;8;3;35;11;4;32;7
517;23.01.2022 01:00;4;47;10;4;30;8;3;35;11;4;32;7
518;23.01.2022 02:00;4;47;10;4;30;8;3;35;11;4;32;7
519;23.01.2022 03:00;4;47;10;4;30;8;3;35;11;4;32;7
520;23.01.2022 04:00;4;47;10;4;30;8;3;35;11;4;32;7
521;23.01.2022 05:00;13;47;11;14;30;9;8;35;13;13;32;7
522;23.01.2022 06:00;13;47;9;14;30;8;9;35;10;14;32;7
523;23.01.2022 07:00;9;47;9;10;30;8;7;35;10;10;32;7
524;23.01.2022 08:00;9;47;9;11;30;8;7;35;10;10;32;7
525;23.01.2022 09:00;9;47;9;11;30;8;7;35;10;10;32;7
526;23.01.2022 10:00;9;47;9;11;30;8;7;35;10;10;32;7
527;23.01.2022 11:00;9;47;9;11;30;8;7;35;10;10;32;7
528;23.01.2022 12:00;9;47;9;12;30;8;6;35;10;10;32;7
529;23.01.2022 13:00;15;47;10;20;30;9;11;35;11;18;32;7
530;23.01.2022 14:00;15;47;8;19;30;8;11;35;10;18;32;7
531;23.01.2022 15:00;6;47;8;9;30;8;6;35;10;8;32;7
532;23.01.2022 16:00;6;47;8;9;30;8;5;35;10;8;32;7
533;23.01.2022 17:00;6;47;8;9;30;8;5;35;10;8;32;7
534;23.01.2022 18:00;6;47;8;9;30;8;5;35;10;8;32;7
535;23.01.2022 19:00;6;47;8;9;30;8;5;35;10;8;32;7
536;23.01.2022 20:00;10;47;9;13;30;9;7;35;11;12;32;7
537;23.01.2022 21:00;10;47;8;13;30;8;8;35;11;12;32;6
538;23.01.2022 22:00;4;47;8;4;30;8;3;35;10;4;32;6
539;23.01.2022 23:00;4;47;8;4;30;8;3;35;10;4;32;6
540;24.01.2022 00:00;4;54;4;4;39;10;3;33;11;4;35;3
541;24.01.2022 01:00;4;54;4;4;39;10;3;33;11;4;35;3
542;24.01.2022 02:00;4;54;4;4;39;10;3;33;11;4;35;3
543;24.01.2022 03:00;4;54;4;4;39;10;3;33;11;4;35;3
544;24.01.2022 04:00;4;54;4;4;39;10;3;33;11;4;35;3
545;24.01.2022 05:00;15;54;5;11;39;11;10;33;12;16;35;6
546;24.01.2022 06:00;15;54;5;11;39;10;11;33;10;18;35;6
547;24.01.2022 07:00;16;54;8;12;39;10;12;33;12;21;35;6
548;24.01.2022 08:00;19;54;9;13;39;10;12;33;13;21;35;6
549;24.01.2022 09:00;19;54;9;13;39;10;13;33;13;21;35;6
550;24.01.2022 10:00;19;54;9;13;39;10;13;33;13;21;35;6
551;24.01.2022 11:00;19;54;9;13;39;10;13;33;13;21;35;6
552;24.01.2022 12:00;17;54;9;14;39;10;14;33;13;21;35;6
553;24.01.2022 13:00;25;54;9;22;39;10;21;33;13;29;35;6
554;24.01.2022 14:00;23;54;8;22;39;9;20;33;12;27;35;6
555;24.01.2022 15:00;10;54;8;15;39;9;12;33;12;13;35;6
556;24.01.2022 16:00;8;54;8;10;39;9;8;33;12;8;35;6
557;24.01.2022 17:00;8;54;8;10;39;9;8;33;12;8;35;6
558;24.01.2022 18:00;8;54;8;10;39;9;8;33;12;8;35;6
559;24.01.2022 19:00;8;54;8;10;39;9;8;33;12;8;35;6
560;24.01.2022 20:00;12;54;9;14;39;9;10;33;12;13;35;6
561;24.01.2022 21:00;12;54;8;14;39;8;11;33;11;13;35;6
562;24.01.2022 22:00;4;54;8;4;39;8;3;33;10;5;35;6
563;24.01.2022 23:00;4;54;8;4;39;8;3;33;10;5;35;6
564;25.01.2022 00:00;4;53;9;4;38;8;3;33;7;5;36;5
565;25.01.2022 01:00;4;53;9;4;38;8;3;33;7;5;36;5
566;25.01.2022 02:00;4;53;9;4;38;8;3;33;7;5;36;5
567;25.01.2022 03:00;4;53;9;4;38;8;3;33;7;5;36;5
568;25.01.2022 04:00;4;53;9;4;38;8;3;33;7;5;36;5
569;25.01.2022 05:00;14;53;11;11;38;9;9;33;8;16;36;7
570;25.01.2022 06:00;15;53;9;13;38;8;11;33;8;19;36;4
571;25.01.2022 07:00;17;53;11;14;38;8;12;33;8;21;36;4
572;25.01.2022 08:00;19;53;10;14;38;8;14;33;7;21;36;4
573;25.01.2022 09:00;19;53;9;14;38;8;14;33;7;21;36;4
574;25.01.2022 10:00;19;53;9;14;38;8;14;33;7;21;36;4
575;25.01.2022 11:00;19;53;9;14;38;8;14;33;7;21;36;4
576;25.01.2022 12:00;18;53;9;15;38;8;14;33;7;21;36;4
577;25.01.2022 13:00;26;53;10;24;38;8;19;33;9;30;36;6
578;25.01.2022 14:00;24;53;10;24;38;8;17;33;8;28;36;6
579;25.01.2022 15:00;11;53;10;15;38;8;10;33;8;14;36;6
580;25.01.2022 16:00;8;53;10;11;38;8;6;33;8;9;36;6
581;25.01.2022 17:00;8;53;10;11;38;8;6;33;8;9;36;6
582;25.01.2022 18:00;8;53;10;11;38;8;6;33;8;9;36;6
583;25.01.2022 19:00;8;53;10;11;38;8;6;33;8;9;36;6
584;25.01.2022 20:00;12;53;10;15;38;8;8;33;9;13;36;6
585;25.01.2022 21:00;12;53;9;15;38;8;9;33;9;13;36;6
586;25.01.2022 22:00;4;53;9;4;38;8;3;33;9;4;36;6
587;25.01.2022 23:00;4;53;9;4;38;8;3;33;9;4;36;6
588;26.01.2022 00:00;4;53;10;4;40;6;3;31;8;4;37;6
589;26.01.2022 01:00;4;53;10;4;40;6;3;31;8;4;37;6
590;26.01.2022 02:00;4;53;10;4;40;6;3;31;8;4;37;6
591;26.01.2022 03:00;4;53;10;4;40;6;3;31;8;4;37;6
592;26.01.2022 04:00;4;53;10;4;40;6;3;31;8;4;37;6
593;26.01.2022 05:00;15;53;11;12;40;10;11;31;9;15;37;8
594;26.01.2022 06:00;16;53;9;13;40;9;13;31;8;18;37;6
595;26.01.2022 07:00;18;53;11;16;40;9;14;31;8;22;37;6
596;26.01.2022 08:00;22;53;9;17;40;9;16;31;8;22;37;6
597;26.01.2022 09:00;22;53;8;17;40;9;17;31;8;22;37;6
598;26.01.2022 10:00;22;53;8;17;40;9;17;31;8;22;37;6
599;26.01.2022 11:00;22;53;8;17;40;9;17;31;8;22;37;6
600;26.01.2022 12:00;20;53;8;18;40;9;17;31;8;22;37;6
601;26.01.2022 13:00;27;53;8;26;40;9;23;31;10;31;37;8
602;26.01.2022 14:00;25;53;7;25;40;9;20;31;9;29;37;6
603;26.01.2022 15:00;11;53;7;16;40;9;11;31;9;15;37;6
604;26.01.2022 16:00;8;53;7;9;40;9;7;31;9;9;37;6
605;26.01.2022 17:00;8;53;7;9;40;9;7;31;9;9;37;6
606;26.01.2022 18:00;8;53;7;9;40;9;7;31;9;9;37;6
607;26.01.2022 19:00;8;53;7;9;40;9;7;31;9;9;37;6
608;26.01.2022 20:00;12;53;7;13;40;9;9;31;9;13;37;6
609;26.01.2022 21:00;12;53;7;13;40;9;10;31;8;13;37;6
610;26.01.2022 22:00;4;53;7;4;40;9;3;31;8;4;37;6
611;26.01.2022 23:00;4;53;7;4;40;9;3;31;8;4;37;6
612;27.01.2022 00:00;4;54;6;4;43;10;3;32;10;4;37;7
613;27.01.2022 01:00;4;54;6;4;43;10;3;32;10;4;37;7
614;27.01.2022 02:00;4;54;6;4;43;10;3;32;10;4;37;7
615;27.01.2022 03:00;4;54;6;4;43;10;3;32;10;4;37;7
616;27.01.2022 04:00;4;54;6;4;43;10;3;32;10;4;37;7
617;27.01.2022 05:00;16;54;7;11;43;13;11;32;10;16;37;8
618;27.01.2022 06:00;17;54;6;12;43;9;13;32;8;17;37;6
619;27.01.2022 07:00;19;54;8;15;43;9;13;32;8;18;37;6
620;27.01.2022 08:00;23;54;6;16;43;9;14;32;8;18;37;6
621;27.01.2022 09:00;23;54;6;16;43;9;15;32;8;18;37;6
622;27.01.2022 10:00;23;54;6;16;43;9;15;32;8;18;37;6
623;27.01.2022 11:00;23;54;6;16;43;9;16;32;8;18;37;6
624;27.01.2022 12:00;21;54;6;16;43;9;17;32;8;18;37;6
625;27.01.2022 13:00;28;54;6;24;43;10;24;32;11;26;37;9
626;27.01.2022 14:00;26;54;6;23;43;10;22;32;9;25;37;7
627;27.01.2022 15:00;11;54;6;15;43;10;12;32;9;12;37;7
628;27.01.2022 16:00;8;54;6;8;43;10;9;32;9;8;37;7
629;27.01.2022 17:00;8;54;6;8;43;10;9;32;9;8;37;7
630;27.01.2022 18:00;8;54;6;8;43;10;9;32;9;8;37;7
631;27.01.2022 19:00;8;54;6;8;43;10;9;32;9;8;37;7
632;27.01.2022 20:00;13;54;6;12;43;10;10;32;9;12;37;7
633;27.01.2022 21:00;13;54;6;12;43;10;11;32;9;12;37;7
634;27.01.2022 22:00;5;54;6;4;43;10;3;32;9;4;37;7
635;27.01.2022 23:00;5;54;6;4;43;10;3;32;9;4;37;7
636;28.01.2022 00:00;5;55;5;4;42;10;3;33;11;4;38;8
637;28.01.2022 01:00;5;55;5;4;42;10;3;33;11;4;38;8
638;28.01.2022 02:00;5;55;5;4;42;10;3;33;11;4;38;8
639;28.01.2022 03:00;5;55;5;4;42;10;3;33;11;4;38;8
640;28.01.2022 04:00;5;55;5;4;42;10;3;33;11;4;38;8
641;28.01.2022 05:00;16;55;6;14;42;12;10;33;12;15;38;9
642;28.01.2022 06:00;16;55;5;16;42;9;12;33;12;17;38;8
643;28.01.2022 07:00;16;55;7;19;42;9;12;33;13;19;38;8
644;28.01.2022 08:00;19;55;5;20;42;9;12;33;12;19;38;8
645;28.01.2022 09:00;19;55;5;20;42;9;13;33;12;19;38;8
646;28.01.2022 10:00;19;55;5;20;42;9;13;33;12;19;38;8
647;28.01.2022 11:00;19;55;5;20;42;9;13;33;12;19;38;8
648;28.01.2022 12:00;17;55;5;20;42;9;14;33;12;19;38;8
649;28.01.2022 13:00;25;55;5;26;42;10;20;33;12;26;38;10
650;28.01.2022 14:00;23;55;5;26;42;9;19;33;9;26;38;7
651;28.01.2022 15:00;11;55;5;14;42;9;10;33;9;13;38;7
652;28.01.2022 16:00;9;55;5;7;42;9;7;33;9;7;38;7
653;28.01.2022 17:00;9;55;5;7;42;9;7;33;9;7;38;7
654;28.01.2022 18:00;9;55;5;7;42;9;7;33;9;7;38;7
655;28.01.2022 19:00;9;55;5;7;42;9;7;33;9;7;38;7
656;28.01.2022 20:00;13;55;6;11;42;9;9;33;9;11;38;7
657;28.01.2022 21:00;13;55;6;11;42;9;10;33;10;11;38;7
658;28.01.2022 22:00;4;55;6;4;42;9;3;33;10;4;38;7
659;28.01.2022 23:00;4;55;6;4;42;9;3;33;10;4;38;7
660;29.01.2022 00:00;4;50;8;4;32;10;3;35;9;4;33;5
661;29.01.2022 01:00;4;50;8;4;32;10;3;35;9;4;33;5
662;29.01.2022 02:00;4;50;8;4;32;10;3;35;9;4;33;5
663;29.01.2022 03:00;4;50;8;4;32;10;3;35;9;4;33;5
664;29.01.2022 04:00;4;50;8;4;32;10;3;35;9;4;33;5
665;29.01.2022 05:00;13;50;9;11;32;11;9;35;12;12;33;7
666;29.01.2022 06:00;14;50;8;12;32;9;9;35;11;12;33;6
667;29.01.2022 07:00;10;50;7;8;32;9;6;35;9;8;33;6
668;29.01.2022 08:00;10;50;5;9;32;9;6;35;9;8;33;6
669;29.01.2022 09:00;10;50;5;9;32;9;6;35;9;8;33;6
670;29.01.2022 10:00;10;50;5;9;32;9;6;35;9;8;33;6
671;29.01.2022 11:00;10;50;5;9;32;9;6;35;9;8;33;6
672;29.01.2022 12:00;10;50;5;9;32;9;6;35;9;8;33;6
673;29.01.2022 13:00;15;50;7;16;32;10;11;35;11;16;33;7
674;29.01.2022 14:00;15;50;7;15;32;9;11;35;10;16;33;5
675;29.01.2022 15:00;5;50;7;7;32;9;5;35;10;8;33;5
676;29.01.2022 16:00;5;50;7;8;32;9;5;35;10;8;33;5
677;29.01.2022 17:00;5;50;7;8;32;9;5;35;10;8;33;5
678;29.01.2022 18:00;5;50;7;8;32;9;5;35;10;8;33;5
679;29.01.2022 19:00;5;50;7;8;32;9;5;35;10;8;33;5
680;29.01.2022 20:00;10;50;8;12;32;9;7;35;10;12;33;5
681;29.01.2022 21:00;10;50;7;12;32;9;8;35;10;12;33;5
682;29.01.2022 22:00;5;50;7;4;32;9;3;35;9;4;33;5
683;29.01.2022 23:00;5;50;7;4;32;9;3;35;9;4;33;5
684;30.01.2022 00:00;5;50;7;4;32;9;3;35;9;4;33;5
685;30.01.2022 01:00;5;50;7;4;32;9;3;35;9;4;33;5
686;30.01.2022 02:00;5;50;7;4;32;9;3;35;9;4;33;5
687;30.01.2022 03:00;5;50;7;4;32;9;3;35;9;4;33;5
688;30.01.2022 04:00;5;50;7;4;32;9;3;35;9;4;33;5
689;30.01.2022 05:00;14;50;8;11;32;10;11;35;11;12;33;7
690;30.01.2022 06:00;14;50;7;12;32;9;12;35;8;12;33;5
691;30.01.2022 07:00;9;50;7;8;32;9;9;35;8;8;33;5
692;30.01.2022 08:00;9;50;7;9;32;9;9;35;8;8;33;5
693;30.01.2022 09:00;9;50;7;9;32;9;9;35;8;8;33;5
694;30.01.2022 10:00;9;50;7;9;32;9;9;35;8;8;33;5
695;30.01.2022 11:00;9;50;7;9;32;9;9;35;8;8;33;5
696;30.01.2022 12:00;9;50;7;9;32;9;9;35;8;8;33;5
697;30.01.2022 13:00;14;50;9;16;32;10;14;35;10;16;33;6
698;30.01.2022 14:00;14;50;7;15;32;9;14;35;8;16;33;5
699;30.01.2022 15:00;5;50;7;7;32;9;5;35;8;8;33;5
700;30.01.2022 16:00;5;50;7;8;32;9;5;35;8;8;33;5
701;30.01.2022 17:00;5;50;7;8;32;9;5;35;8;8;33;5
702;30.01.2022 18:00;5;50;7;8;32;9;5;35;8;8;33;5
703;30.01.2022 19:00;5;50;7;8;32;9;5;35;8;8;33;5
704;30.01.2022 20:00;10;50;8;12;32;9;7;35;8;12;33;5
705;30.01.2022 21:00;10;50;7;12;32;9;8;35;8;12;33;5
706;30.01.2022 22:00;5;50;7;4;32;9;3;35;8;4;33;5
707;30.01.2022 23:00;5;50;7;4;32;9;3;35;8;4;33;5
708;31.01.2022 00:00;5;50;7;4;39;7;3;34;7;4;34;5
709;31.01.2022 01:00;5;50;7;4;39;7;3;34;7;4;34;5
710;31.01.2022 02:00;5;50;7;4;39;7;3;34;7;4;34;5
711;31.01.2022 03:00;5;50;7;4;39;7;3;34;7;4;34;5
712;31.01.2022 04:00;5;50;7;4;39;7;3;34;7;4;34;5
713;31.01.2022 05:00;15;50;9;13;39;11;12;34;7;13;34;7
714;31.01.2022 06:00;16;50;9;13;39;11;13;34;5;15;34;6
715;31.01.2022 07:00;17;50;11;15;39;11;13;34;6;20;34;6
716;31.01.2022 08:00;22;50;11;15;39;12;14;34;7;20;34;6
717;31.01.2022 09:00;22;50;11;15;39;12;15;34;7;20;34;6
718;31.01.2022 10:00;22;50;11;15;39;12;15;34;7;20;34;6
719;31.01.2022 11:00;22;50;11;15;39;12;15;34;7;20;34;6
720;31.01.2022 12:00;19;50;11;17;39;12;16;34;7;20;34;6
721;31.01.2022 13:00;27;50;11;26;39;14;20;34;7;28;34;6
722;31.01.2022 14:00;25;50;9;26;39;13;18;34;5;26;34;5
723;31.01.2022 15:00;12;50;9;17;39;13;9;34;5;15;34;5
724;31.01.2022 16:00;9;50;9;11;39;13;6;34;5;8;34;5
725;31.01.2022 17:00;9;50;9;11;39;13;6;34;5;8;34;5
726;31.01.2022 18:00;9;50;9;11;39;13;6;34;5;8;34;5
727;31.01.2022 19:00;9;50;9;11;39;13;6;34;5;8;34;5
728;31.01.2022 20:00;12;50;11;16;39;14;8;34;7;12;34;6
729;31.01.2022 21:00;12;50;10;16;39;14;8;34;7;12;34;6
730;31.01.2022 22:00;3;50;10;5;39;14;2;34;7;4;34;6
731;31.01.2022 23:00;3;50;10;5;39;14;2;34;7;4;34;6
732;01.02.2022 00:00;3;49;10;5;43;14;2;35;4;4;40;6
733;01.02.2022 01:00;3;49;10;5;43;14;2;35;4;4;40;6
734;01.02.2022 02:00;3;49;10;5;43;14;2;35;4;4;40;6
735;01.02.2022 03:00;3;49;10;5;43;14;2;35;4;4;40;6
736;01.02.2022 04:00;3;49;10;5;43;14;2;35;4;4;40;6
737;01.02.2022 05:00;14;49;13;18;43;16;8;35;8;16;40;6
738;01.02.2022 06:00;14;49;10;18;43;11;11;35;8;18;40;3
739;01.02.2022 07:00;15;49;11;19;43;11;15;35;8;21;40;5
740;01.02.2022 08:00;19;49;10;20;43;11;16;35;8;21;40;5
741;01.02.2022 09:00;19;49;10;20;43;11;16;35;8;21;40;5
